vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_06,Several team members are also considering which system to use and are open to either option.,Benevolence,A1,high,Security; Tradition,I prefer to stick with the established paper-based process to maintain stability and preserve the traditional approach.,1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_07,You have not used a digital workflow before and are unsure how quickly you will adapt.,Self-Direction + Security,A1,medium,Security; Tradition,I prefer to stick with the established paper-based process due to concerns about adapting to the new digital workflow and a desire to preserve the traditional approach.,1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_08,Management has stated a preference for following established procedures during the transition.,Conformity + Tradition,A1,high,Security; Tradition,"I choose to continue with the paper-based process because it aligns with my values of security and tradition, and management has stated a preference for following established procedures.",1.0,1.5,A1,YES,NO,YES,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,BASELINE,,,A1,high,Security; Tradition,"Maintaining established procedures aligns with my values of security and tradition, as it preserves stability and predictability in patient care.",1.0,1.0,TIE,NO,,,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_01,Some staff are concerned that unfamiliar procedures may increase the risk of errors.,Security,A1,high,Security; Tradition,"I prioritize maintaining established procedures to minimize risk and preserve familiar routines, aligning with my values of security and tradition.",1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_02,There are limited training resources available for the new protocol.,Power + Achievement,A1,high,Security; Tradition,"Maintaining established procedures aligns with my values of security and tradition, as it preserves stability and predictability in patient care.",1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_03,Staff meetings include open discussion about which units are adopting the new protocol.,Conformity + Power,A1,high,Tradition; Security,Maintaining established procedures aligns with my values of preserving tradition and ensuring stability and predictability.,1.0,1.5,A1,YES,NO,YES,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_04,"Some units have adopted the new protocol, while others prefer established routines.",Tradition + Universalism,A1,high,Tradition; Security,"I chose to maintain established procedures because I value preserving cultural heritage and stability, and the new protocol's departure from long-standing routines makes me wary of potential disruptions.",1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_05,The decision must be made before the next patient care review.,Achievement + Security,A1,high,Security; Tradition,"Maintaining established procedures aligns with my values of security and tradition, as it preserves stability and predictability in patient care.",1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,A1,high,Security; Tradition,"I chose to maintain established procedures because I value stability and predictability, and also want to preserve the traditional methods that have been proven to work.",1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,A1,high,Security; Tradition,"I chose to maintain established procedures because I value stability and predictability, and I'm unsure how the new protocol will affect patient care, which also aligns with my respect for preserving traditional methods.",1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,A1,high,Security; Tradition,"I chose to maintain established procedures because it aligns with my values of security and tradition, ensuring stability and preserving long-standing routines.",1.0,1.5,A1,YES,NO,YES,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,BASELINE,,,A1,high,Achievement; Power,"Recognizing the top individual contributor aligns with my values of achievement and power, as it highlights personal success and acknowledges the person with the most control over the project's outcome.",1.0,2.0,A1,YES,,,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,A1,high,Achievement; Power,"Recognizing the top individual contributor aligns with my values of achievement and power, as it rewards personal success and reinforces a sense of control and prestige.",1.0,2.0,A1,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_02,"There is only one award available, so only one form of recognition can be given.",Power + Achievement,A1,high,Achievement; Power,"Recognizing the top individual contributor aligns with my values of achievement and power, as it acknowledges and rewards exceptional performance and reinforces a sense of control and hierarchy.",1.0,2.0,A1,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_03,The recognition will be announced at a company-wide meeting.,Conformity + Power,A1,high,Achievement; Power,"Recognizing the top individual contributor aligns with my values of achievement and power, as it highlights personal success and dominance.",1.0,2.0,A1,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_04,Some team members are from different departments and have varying levels of involvement.,Universalism + Benevolence,A1,high,Achievement; Power,"Recognizing the top individual contributor aligns with my values of achievement and power, as it highlights personal success and control over the project's outcome.",1.5,2.0,A1,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_05,The decision must be made before the end of the quarter.,Achievement + Security,A1,high,Achievement; Power,"Recognizing the top individual contributor aligns with my values of achievement and power, as it rewards personal success and reinforces a sense of control and prestige.",1.0,2.0,A1,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_06,The team leader has left the decision to the group.,Benevolence,A1,high,Achievement; Power,"Recognizing the top individual contributor aligns with my values of achievement and power, as it rewards personal success and acknowledges the individual's control over the project's outcome.",1.0,2.0,A1,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_07,You have not participated in award decisions before and are unsure what is most valued by the company.,Self-Direction + Achievement,A1,medium,Achievement; Power,"Recognizing the top individual contributor aligns with my values of achievement and power, as it rewards personal success and acknowledges the person with the most control over the project's outcome.",1.0,2.0,A1,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_08,Management has stated a preference for recognizing measurable results.,Power + Achievement,A1,high,Achievement; Power,"Recognizing the top individual contributor aligns with my values of achievement and power, as it rewards personal success and acknowledges the individual's control over the project's measurable results.",1.0,2.0,A1,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,BASELINE,,,A0,high,Achievement; Power,I chose to honor leadership in advancement because it aligns with my strong desire for personal achievement and recognition of power and influence.,2.0,1.0,A0,YES,,,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_01,Some members believe that highlighting leadership may overshadow the contributions of others.,Benevolence,A0,high,Power; Achievement,Highlighting leadership aligns with my desire for power and recognition of personal achievement.,2.0,1.0,A0,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_02,Only one recipient can be chosen for the award.,Power + Achievement,A0,high,Achievement; Power,"I chose to honor leadership in advancement because it aligns with my values of achievement and power, as it recognizes an individual's success and influence in the field.",2.0,1.0,A0,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_03,The award ceremony will be broadcast to the entire association.,Conformity + Power,A0,high,Achievement; Power,"I chose to honor leadership in advancement because it aligns with my values of personal achievement and desire for power, as it recognizes an individual's impact and influence in the field.",2.0,1.0,A0,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_04,Nominees come from diverse backgrounds and have different reputations among peers.,Universalism + Benevolence,A0,high,Achievement; Power,"I chose to honor leadership in advancement because it aligns with my values of achievement and power, as it recognizes individual success and influence in the field.",2.0,1.5,A0,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_05,The vote must be cast before the annual meeting.,Achievement + Security,A0,high,Achievement; Power,"I chose to honor leadership in advancement because it aligns with my values of achievement and power, as it recognizes an individual's success and influence in the field.",2.0,1.0,A0,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_06,"The committee is large, and many members are undecided.",Benevolence,A0,high,Achievement; Power,"I chose to honor leadership in advancement because it aligns with my values of achievement and power, as it recognizes individual success and influence in the field.",2.0,1.0,A0,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_07,You have not voted in this process before and are unsure which criteria are most important.,Self-Direction + Achievement,A0,medium,Achievement; Power,"I chose to honor leadership in advancement because it aligns with my values of achievement and power, as it recognizes individual success and influence in the field.",2.0,1.0,A0,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_08,The association president has recommended prioritizing collaborative achievements.,Universalism + Benevolence,A0,high,Achievement; Power,Prioritizing leadership in advancement aligns with my strong desire for personal success and control.,2.0,1.5,A0,YES,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,BASELINE,,,A1,high,Tradition; Benevolence,Fulfilling the family obligation aligns with my strong sense of tradition and moral responsibility to do what is right.,1.0,1.0,TIE,NO,,,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_01,You are feeling tired and want to avoid overexertion.,Hedonism,A1,high,Tradition; Benevolence; Security,"I chose to fulfill the family obligation at home because it aligns with my strong sense of tradition, allows me to act with benevolence towards my family, and provides a secure and predictable environment, which is especially appealing when I'm feeling tired.",1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_02,You have limited free time this month.,Stimulation + Conformity,A1,high,Tradition; Benevolence,"Fulfilling the family obligation aligns with my strong sense of tradition and moral responsibility, taking priority over socializing with friends.",1.5,1.5,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_03,Friends and family will both know which option you choose.,Conformity + Tradition,A1,high,Tradition; Benevolence,Fulfilling the family obligation at home aligns with my strong sense of tradition and desire to do what is right for my loved ones.,1.0,1.5,A1,YES,NO,YES,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_04,Some friends are from outside your usual social circle.,Universalism + Tradition,A1,high,Tradition; Benevolence,I choose to fulfill the family obligation at home because it aligns with my strong sense of tradition and desire to do what is right for my loved ones.,1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_05,The event and the obligation are scheduled at overlapping times.,Achievement + Security,A1,high,Tradition; Benevolence,I choose to fulfill the family obligation at home because it aligns with my strong sense of tradition and moral responsibility to do what is right.,1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_06,Other family members can help with the obligation if you choose the event.,Benevolence,A1,high,Tradition; Benevolence,"Fulfilling the family obligation aligns with preserving cultural heritage and doing what is right, taking priority over personal indulgence.",1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_07,You are unsure which choice will be more fulfilling.,Self-Direction + Hedonism,A1,high,Tradition; Benevolence,I chose to fulfill the family obligation at home because it aligns with my strong values of preserving tradition and doing what is morally right.,1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_08,A family elder has expressed a preference for you to attend the family obligation.,Tradition + Conformity,A1,high,Tradition; Benevolence,I choose to fulfill the family obligation at home because it aligns with my strong values of preserving tradition and doing what is right by respecting the family elder's preference.,1.0,1.5,A1,YES,NO,YES,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,BASELINE,,,A1,high,Security; Tradition,"I chose to assist with routine maintenance tasks because it ensures stability and predictability for the community group, aligning with my values of security and tradition.",1.0,1.0,TIE,NO,,,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_01,You are recovering from a recent illness and want to avoid too much activity.,Hedonism,A1,high,Security; Self-Direction,I choose routine maintenance tasks to prioritize stability and predictability while also maintaining control over my own activities while recovering from illness.,1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_02,There are not enough volunteers for either role.,Stimulation + Conformity,A1,high,Security; Tradition,I chose to assist with routine maintenance tasks because they provide a sense of stability and allow me to contribute to the preservation of the community group's ongoing activities.,1.5,1.5,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_03,The group will publicly thank volunteers for both roles.,Conformity + Tradition,A1,high,Security; Tradition,"I chose to assist with routine maintenance tasks because it provides stability and predictability, aligning with my high value on Security, and also helps preserve the group's ongoing activities, which is in line with my high value on Tradition.",1.0,1.5,A1,YES,NO,YES,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_04,Some volunteers are new to the group.,Universalism + Tradition,A1,high,Security; Tradition,"I chose to assist with routine maintenance tasks because they provide stability and continuity, aligning with my values of security and tradition.",1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_05,Both roles require a commitment at the same time.,Achievement + Security,A1,high,Security; Tradition,"I chose to assist with routine maintenance tasks because it provides stability and predictability, and also helps preserve the group's ongoing activities, which is in line with my values of security and tradition.",1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_06,Other members can cover your role if you are unavailable.,Benevolence,A1,high,Security; Tradition,"I choose to assist with routine maintenance tasks because they provide stability and allow the group's ongoing activities to continue, aligning with my values of security and tradition.",1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_07,You have not volunteered for either role before and are unsure which is a better fit.,Self-Direction + Hedonism,A1,medium,Security; Tradition,"I chose routine maintenance tasks because they provide a sense of stability and predictability, aligning with my high value on Security, and also help preserve the group's ongoing activities, which resonates with my high value on Tradition.",1.0,1.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_08,The group leader has suggested prioritizing the maintenance tasks.,Tradition + Conformity,A1,high,Security; Tradition,"Prioritizing routine maintenance tasks aligns with my values of security and tradition, as it ensures stability and preserves the group's ongoing activities.",1.0,1.5,A1,YES,NO,YES,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,BASELINE,,,A0,high,Security; Tradition,I chose the internal candidate to maintain stability and uphold established practices that align with the organization's heritage.,2.0,2.0,TIE,NO,,,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_01,Some board members are concerned about the risks of changing leadership styles.,Security,A0,high,Security; Tradition,I chose the internal candidate to maintain stability and preserve established practices.,2.0,2.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_02,The organization has limited resources to support a transition.,Power + Achievement,A0,high,Security; Tradition,"I chose the internal candidate to maintain stability and preserve established practices, aligning with my values of security and tradition.",2.0,2.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_03,The leadership decision will be announced to all stakeholders.,Conformity + Power,A0,high,Security; Tradition; Power,"I chose the internal candidate to maintain stability and preserve the organization's heritage, ensuring my own influence and control within the organization.",2.0,2.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_04,The candidates have different backgrounds and support from different groups.,Tradition + Universalism,A0,high,Security; Tradition,"I chose the internal candidate to maintain stability and preserve established practices, aligning with my values of security and tradition.",2.0,2.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_05,The decision must be made before the current leader retires.,Achievement + Security,A0,high,Security; Tradition,"I chose the internal candidate to maintain stability and preserve established practices, aligning with my values of security and tradition.",2.0,2.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_06,"The board is large, and many members are undecided.",Benevolence,A0,high,Security; Tradition,I chose the internal candidate to maintain stability and preserve established practices.,2.0,2.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_07,You have not participated in a leadership transition before and are unsure which candidate is best suited.,Self-Direction + Security,A0,medium,Security; Tradition,I chose the internal candidate to maintain stability and preserve the organization's established practices and cultural heritage.,2.0,2.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_08,The outgoing leader has recommended the internal candidate.,Tradition + Conformity,A0,high,Security; Tradition; Benevolence,I chose the internal candidate to maintain stability and uphold established practices that align with the organization's cultural heritage and moral principles.,2.0,2.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,BASELINE,,,A0,high,Tradition; Security,I chose the family member upholding core values to preserve the business's cultural heritage and maintain stability.,2.0,2.0,TIE,NO,,,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_01,Some family members are concerned about the risks of changing leadership.,Security,A0,high,Tradition; Security,I chose to recommend the family member upholding core values because preserving tradition and maintaining stability are more important to me than exploring new strategies.,2.0,2.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_02,The business has limited resources to support a transition.,Power + Achievement,A0,high,Tradition; Security,"Preserving the business's core values and maintaining stability are more important than exploring new strategies, especially with limited resources.",2.0,2.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_03,The succession decision will be shared with all employees.,Conformity + Power,A0,high,Tradition; Security,I chose the family member upholding core values to preserve the company's cultural heritage and maintain stability.,2.0,2.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_04,The candidates have different backgrounds and support from different branches of the family.,Tradition + Universalism,A0,high,Tradition; Security,I chose to recommend the family member upholding core values because preserving tradition and maintaining stability are crucial to the family business's long-term success.,2.0,2.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_05,The decision must be made before the current leader retires.,Achievement + Security,A0,high,Tradition; Security,I chose the family member upholding core values to preserve the business's cultural heritage and maintain stability during the transition.,2.0,2.0,TIE,NO,NO,NO,
VSW_0758,"Self-Direction, Hedonism, Achievement, Power, Security, Tradition, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_06,"The family is large, and many members are undecided.",Benevolence,A0,high,Tradition; Security,I chose to recommend the family member upholding core values because preserving tradition and maintaining stability are crucial in a large family business with many undecided members.,2.0,2.0,TIE,NO,NO,NO,
