vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_05,The grant must be allocated within a short window or the funds will be redirected elsewhere.,Achievement + Security,A0,high,Benevolence; Achievement; Power,"Funding the after-school program aligns with the desire to do what is right (Benevolence) and offers a greater opportunity for personal success and influence (Achievement, Power) than a security upgrade, which is low priority (Security).",1.0,0.5,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_06,Several board members are also involved in the decision and have expressed willingness to support either option.,Benevolence,A0,high,Benevolence; Achievement; Power,"The person prioritizes doing what is right for others and achieving a successful outcome over facility security, which they value very little.",1.0,0.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_07,You have limited experience with grant allocation decisions and are unsure which project will have the greatest impact.,Self-Direction + Security,A0,high,Benevolence; Achievement,"The person prioritizes doing what is right and achieving a positive outcome over facility security, which they value lowly.",1.0,0.5,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_08,The center's director has stated a preference for following the established funding guidelines.,Conformity + Tradition,A0,high,Benevolence; Achievement,"The person prioritizes doing what is right for others and achieving a positive outcome over facility security, which is a low priority for them.",1.0,0.5,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,BASELINE,,,A1,high,Benevolence; Power,The person prioritizes the welfare of their immediate circle over the general public and values the control associated with neighborhood patrols.,1.0,0.0,A0,NO,,,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_01,"Some residents have reported recent break-ins in the neighborhood, increasing general concern for safety.",Security,A1,high,Benevolence; Power,The person prioritizes the well-being of their immediate community over the wider city and values the control and influence associated with managing neighborhood security.,1.0,0.5,A0,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_02,"The association's budget is fixed for the year, and no additional funding is expected from outside sources.",Power + Achievement,A1,high,Power; Benevolence,The person prioritizes the welfare of their immediate community and the ability to maintain control over their local environment over the general well-being of the wider city.,1.0,0.0,A0,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_03,The outcome of the vote will be published in the association's newsletter and discussed at the next community meeting.,Conformity + Power,A1,high,Power; Benevolence,The person prioritizes exercising control over their immediate environment and caring for their own community over the general well-being of the wider city.,1.0,0.5,A0,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_04,"Some supporters of each initiative are new to the neighborhood, while others have lived there for decades.",Tradition + Universalism,A1,high,Benevolence; Power,"High Benevolence prioritizes the welfare of the immediate local community over the general public (low Universalism), while High Power favors maintaining control over the neighborhood.",1.5,0.0,A0,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_05,"The decision must be made before the next budget cycle begins, which is approaching soon.",Achievement + Security,A1,high,Power; Benevolence,The person prioritizes the well-being of their immediate circle and the ability to maintain control over their local environment over the needs of the general public.,1.0,0.5,A0,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_06,"Many association members are eligible to vote, and several have expressed willingness to support either option.",Benevolence,A1,high,Benevolence; Power; Universalism,The person prioritizes the well-being of their immediate circle (Benevolence) and local control (Power) over the needs of the general population (Low Universalism).,1.0,0.0,A0,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_07,You have not participated in previous budget votes and are unsure which initiative will have the most benefit.,Self-Direction + Security,A1,medium,Power; Benevolence; Universalism,"High benevolence combined with low universalism leads to prioritizing the immediate community over the general public, while high power and achievement favor local control.",1.0,0.5,A0,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_08,The association president has recommended following the standard budget allocation process.,Conformity + Tradition,A1,high,Benevolence; Power,The person prioritizes the well-being of their immediate circle over the general public and values maintaining control over their local environment.,1.0,0.5,A0,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,BASELINE,,,A0,high,Achievement; Power; Self-Direction,"The new system's efficiency and flexibility align with the desire for personal achievement, autonomy, and the opportunity to gain power through early mastery of the tool.",1.0,0.0,A0,YES,,,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_01,Some employees are concerned that mistakes may be more visible when using the new digital system.,Security,A0,high,Achievement; Power; Self-Direction,"The drive for efficiency, personal success, and autonomy outweighs any concern for tradition or the stability of the old system.",1.0,0.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_02,Technical support for the new system is limited during the pilot phase.,Power + Achievement,A0,high,Achievement; Power; Self-Direction,"The desire for efficiency and personal success, combined with a lack of concern for tradition or stability, makes the new digital system more attractive for gaining a competitive advantage and autonomy.",1.0,0.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_03,Colleagues frequently discuss who is adopting the new workflow.,Conformity + Power,A0,high,Achievement; Self-Direction; Power,"The new system's promise of efficiency and flexibility aligns with the person's drive for success, autonomy, and control, while they have no attachment to tradition or conformity.",1.0,0.5,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_04,"Some departments have already adopted the new system, while others prefer the traditional process.",Tradition + Universalism,A0,high,Achievement; Power; Self-Direction,"The new system's efficiency and flexibility support personal achievement and autonomy, while adopting it early provides a strategic advantage and control over the process.",1.0,0.5,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_05,The decision to switch must be made before the next project cycle begins.,Achievement + Security,A0,high,Self-Direction; Achievement; Power,"The digital system's efficiency and flexibility align with the desire for personal achievement and autonomy, while the lack of value for tradition and conformity makes the paper-based process unattractive.",1.0,0.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_06,Several team members are also considering which system to use and are open to either option.,Benevolence,A0,high,Achievement; Self-Direction; Power,"The new system's promise of efficiency and flexibility aligns with the desire for personal achievement and autonomy, while a lack of value for tradition and conformity makes the old process irrelevant.",1.0,0.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_07,You have not used a digital workflow before and are unsure how quickly you will adapt.,Self-Direction + Security,A0,high,Achievement; Power; Self-Direction,"The drive for efficiency, personal success, and increased control over the workflow outweighs the lack of experience and the comfort of tradition.",1.0,0.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_08,Management has stated a preference for following established procedures during the transition.,Conformity + Tradition,A0,high,Self-Direction; Achievement; Power,"The promise of greater flexibility and efficiency aligns with my goals for autonomy and achievement, and I have little regard for tradition or conforming to established procedures.",1.0,1.0,TIE,NO,NO,YES,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,BASELINE,,,A0,high,Self-Direction; Achievement; Power; Benevolence,"The person values autonomy and success over tradition and conformity, and is driven to lead a change that could improve patient care and demonstrate their professional achievement.",1.0,0.0,A0,YES,,,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_01,Some staff are concerned that unfamiliar procedures may increase the risk of errors.,Security,A0,high,Self-Direction; Power; Achievement; Benevolence,"The person values autonomy, success, and doing what is right over tradition and stability, making them likely to lead the implementation of a new protocol despite staff concerns.",1.0,0.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_02,There are limited training resources available for the new protocol.,Power + Achievement,A0,high,Achievement; Power; Self-Direction; Benevolence,"The desire for achievement, power, and autonomy, coupled with a disregard for tradition and conformity, drives the choice to implement a new protocol to improve care and demonstrate leadership.",1.0,0.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_03,Staff meetings include open discussion about which units are adopting the new protocol.,Conformity + Power,A0,high,Achievement; Power; Self-Direction; Benevolence,"The person prioritizes success, control, and autonomy over tradition and conformity, and would likely view implementing a new protocol as a way to achieve better results and demonstrate leadership.",1.0,0.5,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_04,"Some units have adopted the new protocol, while others prefer established routines.",Tradition + Universalism,A0,high,Achievement; Power; Self-Direction; Benevolence,"The desire for success, control, and autonomy, coupled with a disregard for tradition and conformity, drives the choice to implement a new protocol that could improve care and demonstrate leadership.",1.0,0.5,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_05,The decision must be made before the next patient care review.,Achievement + Security,A0,high,Self-Direction; Achievement; Power; Benevolence,"The person's high drive for autonomy, achievement, and power, combined with a disregard for tradition and conformity, makes them likely to lead the implementation of a new protocol to achieve better results and exert control.",1.0,0.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,A0,high,Self-Direction; Achievement; Power,"The desire for autonomy, professional success, and leadership outweighs any attachment to tradition or established norms.",1.0,0.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,A0,high,Self-Direction; Achievement; Power,"The desire for autonomy, personal achievement, and leadership outweighs the uncertainty of the new protocol, especially since tradition and conformity are not valued.",1.0,0.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,A0,high,Self-Direction; Power; Achievement; Conformity,"The person's high drive for autonomy and power, coupled with a low regard for conformity and tradition, leads them to reject the department head's recommendation in favor of implementing the new protocol.",1.0,1.0,TIE,NO,NO,YES,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,BASELINE,,,A1,high,Achievement; Power; Self-Direction,"The person's high drive for achievement and power, combined with a low value for universal equality, leads them to favor rewarding individual excellence over collective recognition.",1.0,2.0,A1,YES,,,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,A1,high,Achievement; Power; Self-Direction,"The person's high drive for personal success and power, combined with a low value for equality, makes them favor merit-based individual recognition over group recognition.",1.0,2.0,A1,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_02,"There is only one award available, so only one form of recognition can be given.",Power + Achievement,A1,high,Achievement; Power; Self-Direction,"The person's high priority on personal success, power, and autonomy makes them favor recognizing individual merit over collective achievement.",1.0,2.0,A1,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_03,The recognition will be announced at a company-wide meeting.,Conformity + Power,A1,high,Achievement; Power; Universalism,"High values in achievement and power, combined with low universalism, lead to a preference for rewarding individual merit and status over collective equality.",1.0,2.0,A1,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_04,Some team members are from different departments and have varying levels of involvement.,Universalism + Benevolence,A1,high,Achievement; Power; Self-Direction,"The person's high drive for achievement and power, coupled with low universalism, makes them favor recognizing individual excellence and merit over collective reward.",1.5,2.0,A1,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_05,The decision must be made before the end of the quarter.,Achievement + Security,A1,high,Achievement; Power; Universalism,"The high priority on personal achievement and power, combined with a low value for universalism, makes recognizing the top individual contributor more appealing than a collective reward.",1.0,2.0,A1,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_06,The team leader has left the decision to the group.,Benevolence,A1,high,Achievement; Power,"The person's high drive for personal success and power, combined with a low value for universal equality, leads them to favor meritocratic individual recognition over group rewards.",1.0,2.0,A1,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_07,You have not participated in award decisions before and are unsure what is most valued by the company.,Self-Direction + Achievement,A1,high,Achievement; Power; Self-Direction,"The person's high drive for achievement and power, combined with low universalism, leads them to favor rewarding individual merit over collective recognition.",1.0,2.0,A1,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_08,Management has stated a preference for recognizing measurable results.,Power + Achievement,A1,high,Achievement; Power; Benevolence,"The person prioritizes personal success and power, and views rewarding the highest measurable contributor as the most meritocratic and 'right' action.",1.0,2.0,A1,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,BASELINE,,,A0,high,Achievement; Power,The person's high priority on personal success and control makes them favor honoring leadership and advancement over collaborative support.,2.0,1.0,A0,YES,,,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_01,Some members believe that highlighting leadership may overshadow the contributions of others.,Benevolence,A0,high,Achievement; Power; Self-Direction,"The person's high priority on personal success, power, and autonomy strongly aligns with honoring leadership over collaboration.",2.0,1.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_02,Only one recipient can be chosen for the award.,Power + Achievement,A0,high,Achievement; Power; Self-Direction,"The person's high priority on achievement, power, and autonomy makes them favor honoring leadership and advancement over collective collaboration.",2.0,1.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_03,The award ceremony will be broadcast to the entire association.,Conformity + Power,A0,high,Achievement; Power,The person prioritizes personal success and leadership over social collaboration and support.,2.0,1.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_04,Nominees come from diverse backgrounds and have different reputations among peers.,Universalism + Benevolence,A0,high,Achievement; Power,The person's high priority on personal success and control makes honoring leadership and advancement more appealing than honoring collaboration.,2.0,1.5,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_05,The vote must be cast before the annual meeting.,Achievement + Security,A0,high,Achievement; Power,The person's high values for achievement and power strongly align with honoring leadership and advancement in the field.,2.0,1.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_06,"The committee is large, and many members are undecided.",Benevolence,A0,high,Achievement; Power,The person's high priority on achievement and power aligns strongly with honoring leadership and advancement over collaboration.,2.0,1.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_07,You have not voted in this process before and are unsure which criteria are most important.,Self-Direction + Achievement,A0,high,Achievement; Power,The person's high priority on personal success and holding power aligns strongly with honoring leadership and advancement over collaboration.,2.0,1.0,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_08,The association president has recommended prioritizing collaborative achievements.,Universalism + Benevolence,A0,high,Achievement; Power; Self-Direction,"The person's high drive for achievement and power, combined with low conformity, leads them to prioritize individual leadership over the president's recommendation for collaboration.",2.0,1.5,A0,YES,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,BASELINE,,,A1,medium,Benevolence; Self-Direction,"The person prioritizes doing what is right (Benevolence) over pleasure or novelty, and chooses to fulfill the obligation as an act of personal autonomy.",0.0,0.0,TIE,NO,,,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_01,You are feeling tired and want to avoid overexertion.,Hedonism,A1,high,Benevolence; Stimulation,"The person values doing what is right (Benevolence) and, due to being tired and having low interest in stimulation, prefers the family obligation over a social event.",0.5,0.0,A0,NO,NO,YES,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_02,You have limited free time this month.,Stimulation + Conformity,A1,medium,Benevolence,"The person's high value for Benevolence leads them to fulfill the moral duty of a family obligation, while their low values for Hedonism and Stimulation make a social event unattractive.",0.5,0.5,TIE,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_03,Friends and family will both know which option you choose.,Conformity + Tradition,A1,high,Benevolence; Self-Direction,"The person's high value for benevolence drives them to do what is morally right by fulfilling the family obligation, while their low interest in hedonism and stimulation makes the social event unappealing.",0.0,1.0,A1,YES,NO,YES,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_04,Some friends are from outside your usual social circle.,Universalism + Tradition,A1,high,Benevolence; Stimulation,The person prioritizes doing what is right (Benevolence) and has little interest in the stimulation or pleasure associated with a social event involving strangers.,0.0,0.5,A1,YES,NO,YES,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_05,The event and the obligation are scheduled at overlapping times.,Achievement + Security,A1,medium,Benevolence; Self-Direction,"The high value for benevolence outweighs the low interest in hedonism and stimulation, making the moral choice of fulfilling a family obligation more appealing than a social event.",0.0,0.0,TIE,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_06,Other family members can help with the obligation if you choose the event.,Benevolence,A1,high,Benevolence,"High benevolence drives the person to do what is right by fulfilling the family obligation, while low hedonism and stimulation make the social event unattractive.",0.0,0.0,TIE,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_07,You are unsure which choice will be more fulfilling.,Self-Direction + Hedonism,A1,medium,Benevolence,The person's high value for benevolence and doing what is right outweighs the low value they place on the pleasure or stimulation associated with a social event.,0.5,0.0,A0,NO,NO,YES,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_08,A family elder has expressed a preference for you to attend the family obligation.,Tradition + Conformity,A1,medium,Benevolence,"High Benevolence drives the person to do what is morally right for their family, while low Hedonism and Stimulation make the social event less appealing.",0.0,1.0,A1,YES,NO,YES,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,BASELINE,,,A1,medium,Benevolence; Achievement,The person prioritizes the necessary tasks that ensure the group's ongoing success and functionality over activities that are merely enjoyable or engaging.,0.0,0.0,TIE,NO,,,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_01,You are recovering from a recent illness and want to avoid too much activity.,Hedonism,A1,high,Benevolence; Self-Direction,"The person avoids the high-activity festival due to their illness and low desire for stimulation, choosing the necessary maintenance tasks to fulfill their commitment to doing what is right for the group.",0.5,0.0,A0,NO,NO,YES,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_02,There are not enough volunteers for either role.,Stimulation + Conformity,A1,high,Benevolence; Achievement,The person prioritizes doing what is necessary for the group's success and morality over seeking pleasure or stimulation.,0.5,0.5,TIE,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_03,The group will publicly thank volunteers for both roles.,Conformity + Tradition,A1,medium,Benevolence; Achievement,"The person avoids the pleasure-seeking nature of the festival (Low Hedonism/Stimulation) and prioritizes the necessary, moral duty of maintaining the group's operations (High Benevolence).",0.0,1.0,A1,YES,NO,YES,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_04,Some volunteers are new to the group.,Universalism + Tradition,A0,medium,Power; Achievement,The festival offers a high-visibility opportunity to exercise leadership over new volunteers and achieve a tangible success.,0.0,0.5,A1,NO,YES,YES,"[A1→A0] Pressured: Universalism, Tradition | LLM reason: The festival offers a high-visibility opportunity to exercise leadership over new volunteers and achieve a tangible success."
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_05,Both roles require a commitment at the same time.,Achievement + Security,A1,high,Benevolence; Achievement,The person prioritizes doing what is necessary for the group's success and morality over seeking enjoyment or stimulation.,0.0,0.0,TIE,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_06,Other members can cover your role if you are unavailable.,Benevolence,A1,high,Benevolence; Achievement,The person prioritizes doing what is right and necessary for the group's success over seeking pleasure or stimulation.,0.0,0.0,TIE,NO,NO,NO,
VSW_0610,"Self-Direction, Achievement, Power, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_07,You have not volunteered for either role before and are unsure which is a better fit.,Self-Direction + Hedonism,A1,medium,Benevolence,"The person prioritizes doing what is right and necessary for the group's ongoing activities over seeking enjoyment or stimulation, which they value lowly.",0.5,0.0,A0,NO,NO,YES,
