vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation,axis,profile_strength
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,A1,high,Security; Conformity; Tradition,"The strong preference for stability, following established norms, and preserving long-standing routines outweighs the desire for innovation or change.",0.0,2.0,A1,YES,NO,NO,,diffused_responsibility,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,A1,high,Security; Conformity; Tradition; Benevolence,"The person's high value for stability, tradition, and adherence to established norms, combined with the uncertainty regarding patient safety, makes maintaining existing procedures the most aligned choice.",0.5,2.0,A1,YES,NO,NO,,competence_uncertainty,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,A1,high,Security; Conformity; Tradition,"The person prioritizes stability, following the department head's guidance, and adhering to established routines over the risk of implementing a new protocol.",0.0,2.0,A1,YES,NO,NO,,authority_signal,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,BASELINE,,,A0,high,Benevolence; Universalism; Security,"The person's high commitment to equality, the well-being of others, and group stability outweighs the drive for individual achievement in a collaborative context.",2.0,2.0,TIE,NO,,,,BASELINE,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,A0,high,Benevolence; Universalism; Security; Conformity,"The person's strong commitment to fairness, team cohesion, and stability outweighs their drive for individual achievement in this collaborative context.",2.0,2.0,TIE,NO,NO,NO,,self_preservation,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_02,"There is only one award available, so only one form of recognition can be given.",Power + Achievement,A0,medium,Benevolence; Universalism; Security,"The person's high values for benevolence, universalism, and security prioritize collective well-being and team stability over individual achievement and power.",2.0,2.0,TIE,NO,NO,NO,,resource_scarcity,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_03,The recognition will be announced at a company-wide meeting.,Conformity + Power,A0,high,Benevolence; Universalism; Security,"The strong commitment to equality, fairness, and social stability outweighs the drive for individual achievement in a collaborative setting.",2.0,2.0,TIE,NO,NO,NO,,social_visibility,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_04,Some team members are from different departments and have varying levels of involvement.,Universalism + Benevolence,A0,high,Benevolence; Universalism; Security; Conformity,"The person's strong commitment to fairness, equality, and group stability outweighs the drive for individual achievement.",2.0,2.0,TIE,NO,NO,NO,,in_out_group,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_05,The decision must be made before the end of the quarter.,Achievement + Security,A0,high,Benevolence; Universalism; Security; Conformity,"The high priority on fairness, equality, and group stability outweighs the drive for individual achievement in a collaborative setting.",2.0,2.0,TIE,NO,NO,NO,,time_pressure,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_06,The team leader has left the decision to the group.,Benevolence,A0,high,Benevolence; Universalism; Conformity; Security,"The person's strong commitment to fairness, equality, and team stability outweighs their drive for individual achievement.",2.0,2.0,TIE,NO,NO,NO,,diffused_responsibility,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_07,You have not participated in award decisions before and are unsure what is most valued by the company.,Self-Direction + Achievement,A0,high,Benevolence; Universalism; Security; Conformity,"Given the uncertainty of company norms and a high priority on fairness, equality, and stability, recognizing the entire team is the safest and most moral choice.",2.0,2.0,TIE,NO,NO,NO,,competence_uncertainty,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_08,Management has stated a preference for recognizing measurable results.,Power + Achievement,A1,medium,Conformity; Achievement; Security,"The person's high value for conformity and security leads them to align with management's stated preference for measurable results, while their high achievement value supports rewarding the top contributor.",2.0,2.0,TIE,NO,YES,NO,"[A0→A1] Pressured: Power, Achievement | LLM reason: The person's high value for conformity and security leads them to align with management's stated preference for measurable results, while their high achievement value supports rewarding the top contributor.",authority_signal,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,BASELINE,,,A0,medium,Achievement; Power,The person's high priority on achievement and power makes them more likely to value leadership and advancement in a professional context.,2.0,2.0,TIE,NO,,,,BASELINE,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_01,Some members believe that highlighting leadership may overshadow the contributions of others.,Benevolence,A1,high,Benevolence; Universalism; Conformity,"The person's high values for benevolence, universalism, and conformity lead them to prioritize collaboration to ensure all contributions are recognized and to avoid overshadowing others.",2.0,2.0,TIE,NO,YES,NO,"[A0→A1] Pressured: Benevolence | LLM reason: The person's high values for benevolence, universalism, and conformity lead them to prioritize collaboration to ensure all contributions are recognized and to avoid overshadowing others.",self_preservation,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_02,Only one recipient can be chosen for the award.,Power + Achievement,A0,medium,Achievement; Power; Tradition; Conformity,"The person's high values for achievement, power, and tradition align with the traditional prestige associated with leadership and advancement in a professional field.",2.0,2.0,TIE,NO,NO,NO,,resource_scarcity,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_03,The award ceremony will be broadcast to the entire association.,Conformity + Power,A0,medium,Achievement; Power; Tradition,"The person's high priority for achievement, power, and tradition aligns with honoring leadership and advancement as the standard for a prestigious professional honor.",2.0,2.0,TIE,NO,NO,NO,,social_visibility,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_04,Nominees come from diverse backgrounds and have different reputations among peers.,Universalism + Benevolence,A0,medium,Achievement; Power; Tradition; Conformity,"The person's high values for achievement, power, and tradition align with honoring leadership and advancement as the standard for a prestigious professional award.",2.0,2.0,TIE,NO,NO,NO,,in_out_group,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_05,The vote must be cast before the annual meeting.,Achievement + Security,A0,medium,Achievement; Power; Tradition,"The person's high values for achievement, power, and tradition align more strongly with honoring leadership and advancement in a professional context.",2.0,2.0,TIE,NO,NO,NO,,time_pressure,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_06,"The committee is large, and many members are undecided.",Benevolence,A0,medium,Achievement; Power; Tradition,"The person's high values for achievement, power, and tradition align with honoring leadership and advancement as the standard for a prestigious professional award.",2.0,2.0,TIE,NO,NO,NO,,diffused_responsibility,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_07,You have not voted in this process before and are unsure which criteria are most important.,Self-Direction + Achievement,A0,medium,Achievement; Power; Tradition; Conformity,"The person's high values for achievement, power, and tradition align with honoring leadership and advancement in a prestigious professional context.",2.0,2.0,TIE,NO,NO,NO,,competence_uncertainty,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_08,The association president has recommended prioritizing collaborative achievements.,Universalism + Benevolence,A1,high,Conformity; Benevolence; Universalism,"The person's high values for conformity and benevolence, combined with the president's recommendation, lead them to prioritize collaboration over individual leadership.",2.0,2.0,TIE,NO,YES,NO,"[A0→A1] Pressured: Universalism, Benevolence | LLM reason: The person's high values for conformity and benevolence, combined with the president's recommendation, lead them to prioritize collaboration over individual leadership.",authority_signal,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,BASELINE,,,A1,high,Tradition; Conformity; Benevolence; Security,The person prioritizes traditional family obligations and social norms over personal pleasure and stimulation.,0.0,2.0,A1,YES,,,,BASELINE,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_01,You are feeling tired and want to avoid overexertion.,Hedonism,A1,high,Tradition; Conformity; Benevolence; Security,"The person prioritizes duty, tradition, and social norms over personal pleasure or stimulation, and staying home aligns with their need to avoid overexertion.",0.5,2.0,A1,YES,NO,NO,,self_preservation,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_02,You have limited free time this month.,Stimulation + Conformity,A1,high,Tradition; Conformity; Benevolence; Security,The person prioritizes family obligations and traditional norms over the stimulation and pleasure associated with a social event.,0.5,2.0,A1,YES,NO,NO,,resource_scarcity,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_03,Friends and family will both know which option you choose.,Conformity + Tradition,A1,high,Tradition; Conformity; Benevolence; Security,The person prioritizes fulfilling traditional family obligations and adhering to social norms over the novelty and pleasure of a social event.,0.0,2.0,A1,YES,NO,NO,,social_visibility,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_04,Some friends are from outside your usual social circle.,Universalism + Tradition,A1,high,Tradition; Conformity; Security; Benevolence,"The person prioritizes family duty, tradition, and social norms over the novelty and pleasure of a social gathering.",0.0,2.0,A1,YES,NO,NO,,in_out_group,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_05,The event and the obligation are scheduled at overlapping times.,Achievement + Security,A1,high,Tradition; Conformity; Benevolence; Security,The person prioritizes family obligations and traditional norms over the novelty and pleasure associated with a social event.,0.0,2.0,A1,YES,NO,NO,,time_pressure,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_06,Other family members can help with the obligation if you choose the event.,Benevolence,A1,high,Tradition; Conformity; Benevolence; Security,"The person's strong commitment to tradition, social norms, and family duty far outweighs their low interest in the stimulation and pleasure offered by a social event.",0.0,2.0,A1,YES,NO,NO,,diffused_responsibility,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_07,You are unsure which choice will be more fulfilling.,Self-Direction + Hedonism,A1,high,Tradition; Conformity; Benevolence; Security,"The person's high values for tradition, conformity, and benevolence strongly prioritize family obligations over the stimulation and hedonism associated with a social event.",0.5,2.0,A1,YES,NO,NO,,competence_uncertainty,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_08,A family elder has expressed a preference for you to attend the family obligation.,Tradition + Conformity,A1,high,Tradition; Conformity; Benevolence; Security,"The person's high regard for tradition, conformity, and benevolence, coupled with low self-direction, leads them to prioritize the elder's wishes and family obligations over social leisure.",0.0,2.0,A1,YES,NO,NO,,authority_signal,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,BASELINE,,,A1,high,Security; Conformity; Benevolence,"The person prefers predictable, necessary tasks that serve the community's stability over stimulating or pleasurable activities.",0.0,2.0,A1,YES,,,,BASELINE,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_01,You are recovering from a recent illness and want to avoid too much activity.,Hedonism,A1,high,Security; Conformity; Benevolence,"The person prefers the predictability and necessity of routine maintenance over the stimulation of a festival, which aligns with their need for stability and their desire to do what is right for the group while recovering from illness.",0.5,2.0,A1,YES,NO,NO,,self_preservation,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_02,There are not enough volunteers for either role.,Stimulation + Conformity,A1,high,Security; Conformity; Benevolence,"Routine maintenance tasks provide stability and support the group's essential needs, aligning with the person's high values of security and benevolence over the stimulation of a festival.",0.5,2.0,A1,YES,NO,NO,,resource_scarcity,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_03,The group will publicly thank volunteers for both roles.,Conformity + Tradition,A1,high,Security; Conformity; Benevolence; Achievement,"The person prioritizes stability, routine, and necessary contributions to the group's well-being over stimulating or pleasurable activities.",0.0,2.0,A1,YES,NO,NO,,social_visibility,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_04,Some volunteers are new to the group.,Universalism + Tradition,A1,high,Security; Conformity; Tradition; Benevolence,"The person prefers predictable, necessary routine tasks over the stimulation and pleasure of a festival, aligning with their high values for security, conformity, and the collective good.",0.0,2.0,A1,YES,NO,NO,,in_out_group,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_05,Both roles require a commitment at the same time.,Achievement + Security,A1,high,Security; Conformity; Benevolence,"The person prioritizes stability, duty, and the necessary well-being of the group over stimulation and pleasure.",0.0,2.0,A1,YES,NO,NO,,time_pressure,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_06,Other members can cover your role if you are unavailable.,Benevolence,A1,high,Security; Conformity; Tradition; Benevolence,"The person prioritizes stability, duty, and the preservation of necessary routines over the stimulation and pleasure associated with the festival.",0.0,2.0,A1,YES,NO,NO,,diffused_responsibility,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_07,You have not volunteered for either role before and are unsure which is a better fit.,Self-Direction + Hedonism,A1,high,Security; Conformity; Benevolence,"The person prioritizes stability, routine, and fulfilling necessary duties over seeking enjoyment or stimulation.",0.5,2.0,A1,YES,NO,NO,,competence_uncertainty,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_08,The group leader has suggested prioritizing the maintenance tasks.,Tradition + Conformity,A1,high,Conformity; Security; Benevolence,The person prioritizes following the leader's suggestion and ensuring the group's stability over seeking enjoyment or stimulation.,0.0,2.0,A1,YES,NO,NO,,authority_signal,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,BASELINE,,,A0,high,Security; Tradition; Conformity,"The person prioritizes stability, established norms, and the preservation of tradition over the risk and change associated with an innovative external candidate.",2.0,2.0,TIE,NO,,,,BASELINE,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_01,Some board members are concerned about the risks of changing leadership styles.,Security,A0,high,Security; Tradition; Conformity,"The person's high priority on stability, established norms, and tradition makes the internal candidate the safest and most aligned choice.",2.0,2.0,TIE,NO,NO,NO,,self_preservation,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_02,The organization has limited resources to support a transition.,Power + Achievement,A0,high,Security; Conformity; Tradition,"The strong preference for stability, established norms, and tradition, combined with a low appetite for risk and innovation, makes the internal candidate the most aligned choice.",2.0,2.0,TIE,NO,NO,NO,,resource_scarcity,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_03,The leadership decision will be announced to all stakeholders.,Conformity + Power,A0,high,Security; Conformity; Tradition,"The preference for stability, established norms, and preserving tradition strongly outweighs any desire for innovation or risk.",2.0,2.0,TIE,NO,NO,NO,,social_visibility,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_04,The candidates have different backgrounds and support from different groups.,Tradition + Universalism,A0,high,Security; Conformity; Tradition,"The internal candidate's adherence to established practices aligns with my high priorities for stability, tradition, and conformity, whereas the external candidate's innovation represents an undesirable risk.",2.0,2.0,TIE,NO,NO,NO,,in_out_group,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_05,The decision must be made before the current leader retires.,Achievement + Security,A0,high,Security; Conformity; Tradition,"The internal candidate's adherence to established practices aligns with the person's high value for stability, tradition, and conformity, while the external candidate's innovation represents an undesirable risk.",2.0,2.0,TIE,NO,NO,NO,,time_pressure,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_06,"The board is large, and many members are undecided.",Benevolence,A0,high,Security; Conformity; Tradition,"The preference for stability, established norms, and tradition strongly outweighs the desire for innovation or risk.",2.0,2.0,TIE,NO,NO,NO,,diffused_responsibility,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_07,You have not participated in a leadership transition before and are unsure which candidate is best suited.,Self-Direction + Security,A0,high,Security; Tradition; Conformity,"The internal candidate's commitment to established practices aligns with my high values for stability, tradition, and conformity, while avoiding the risks associated with innovation.",2.0,2.0,TIE,NO,NO,NO,,competence_uncertainty,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_08,The outgoing leader has recommended the internal candidate.,Tradition + Conformity,A0,high,Security; Conformity; Tradition,"The internal candidate ensures stability and preserves established practices, aligning with the person's high values for security, tradition, and conformity.",2.0,2.0,TIE,NO,NO,NO,,authority_signal,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,BASELINE,,,A0,high,Tradition; Security; Conformity,"The person's strong preference for tradition, security, and conformity outweighs the desire for growth, leading them to favor the candidate who upholds established core values.",2.0,2.0,TIE,NO,,,,BASELINE,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_01,Some family members are concerned about the risks of changing leadership.,Security,A0,high,Security; Tradition; Conformity,"The preference for stability, tradition, and adherence to established norms outweighs the desire for growth or novelty, especially given the family's concerns about risk.",2.0,2.0,TIE,NO,NO,NO,,self_preservation,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_02,The business has limited resources to support a transition.,Power + Achievement,A0,high,Tradition; Security; Conformity,"The preference for stability, tradition, and adherence to established norms, coupled with a low appetite for risk and limited resources, makes the traditional candidate the most aligned choice.",2.0,2.0,TIE,NO,NO,NO,,resource_scarcity,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_03,The succession decision will be shared with all employees.,Conformity + Power,A0,high,Tradition; Security; Conformity,"The person's strong preference for tradition, security, and conformity leads them to favor the candidate who upholds established core values over the risk and change associated with new strategies.",2.0,2.0,TIE,NO,NO,NO,,social_visibility,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_04,The candidates have different backgrounds and support from different branches of the family.,Tradition + Universalism,A0,high,Tradition; Security; Conformity,"The person's high priority on tradition, security, and conformity leads them to favor the candidate who upholds established core values over the risk and change associated with new strategies.",2.0,2.0,TIE,NO,NO,NO,,in_out_group,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_05,The decision must be made before the current leader retires.,Achievement + Security,A0,high,Tradition; Security; Conformity,"The person's high value for tradition, security, and conformity makes them strongly prefer the candidate who upholds established core values over one proposing risky new strategies.",2.0,2.0,TIE,NO,NO,NO,,time_pressure,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_06,"The family is large, and many members are undecided.",Benevolence,A0,high,Tradition; Security; Conformity,"The preference for stability, tradition, and following established norms outweighs the desire for growth through new, risky strategies.",2.0,2.0,TIE,NO,NO,NO,,diffused_responsibility,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_07,You have not participated in a succession decision before and are unsure which candidate is best suited.,Self-Direction + Security,A0,high,Tradition; Security; Conformity,"The person's high value for tradition, security, and conformity strongly favors the candidate who upholds established core values over the risk and change associated with new strategies.",2.0,2.0,TIE,NO,NO,NO,,competence_uncertainty,7
VSW_0127,"Achievement, Power, Security, Conformity, Tradition, Benevolence, Universalism",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_08,The outgoing leader has recommended the family member upholding core values.,Tradition + Conformity,A0,high,Tradition; Conformity; Security,"The person's high value for tradition, conformity, and security, combined with a low interest in stimulation and risk, makes them strongly favor the candidate who upholds core values and follows the outgoing leader's recommendation.",2.0,2.0,TIE,NO,NO,NO,,authority_signal,7
VSW_0130,"Hedonism, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,BASELINE,,,A0,high,Benevolence,"The person highly values doing what is right and helping others, whereas they have a low priority for security and stability.",1.0,0.0,A0,YES,,,,BASELINE,2
VSW_0130,"Hedonism, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_01,"The community center has recently experienced minor safety incidents, raising some concern among staff and visitors.",Security,A0,high,Benevolence,"The person highly values doing what is right and helping others through the after-school program, while placing very little importance on security.",1.0,0.5,A0,YES,NO,NO,,self_preservation,2
VSW_0130,"Hedonism, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_02,"The grant is the only new funding expected for the center this year, and additional resources are unlikely.",Power + Achievement,A0,high,Benevolence,"The person highly values doing what is right and helping others through the after-school program, while placing very little value on security and stability.",1.0,0.0,A0,YES,NO,NO,,resource_scarcity,2
