vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_05,The grant must be allocated within a short window or the funds will be redirected elsewhere.,Achievement + Security,A0,high,Benevolence; Universalism,"The after-school program aligns with the person's strong sense of morality and desire to promote the well-being of all individuals, particularly children in need.",2.0,1.5,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_06,Several board members are also involved in the decision and have expressed willingness to support either option.,Benevolence,A0,high,Benevolence; Universalism,Funding the after-school program aligns with my strong sense of morality and desire to promote the well-being of all individuals in the community.,2.0,1.0,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_07,You have limited experience with grant allocation decisions and are unsure which project will have the greatest impact.,Self-Direction + Security,A0,high,Benevolence; Universalism,"Funding the after-school program aligns with my strong value of benevolence and universalism, as it will benefit a large number of children in the community.",2.0,1.5,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_08,The center's director has stated a preference for following the established funding guidelines.,Conformity + Tradition,A0,high,Benevolence; Universalism,Funding the after-school program aligns with my strong sense of morality and desire to promote the well-being of all individuals in the community.,2.0,1.0,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,BASELINE,,,A0,high,Benevolence; Universalism,"The person prioritizes the well-being of all individuals equally and believes it is morally right to support a citywide food pantry, regardless of local benefits.",2.0,1.0,A0,YES,,,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_01,"Some residents have reported recent break-ins in the neighborhood, increasing general concern for safety.",Security,A0,high,Benevolence; Universalism,"The person prioritizes the well-being and rights of all individuals equally, making it more important to support a citywide food pantry that benefits a larger number of people.",2.0,1.5,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_02,"The association's budget is fixed for the year, and no additional funding is expected from outside sources.",Power + Achievement,A0,high,Benevolence; Universalism,Supporting the citywide food pantry aligns with my strong sense of morality and duty to benefit all individuals equally.,2.0,1.0,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_03,The outcome of the vote will be published in the association's newsletter and discussed at the next community meeting.,Conformity + Power,A0,high,Benevolence; Universalism,"Supporting the citywide food pantry aligns with my strong value of doing what is right and helping all individuals, regardless of their location.",2.0,1.0,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_04,"Some supporters of each initiative are new to the neighborhood, while others have lived there for decades.",Tradition + Universalism,A0,high,Benevolence; Universalism,"Supporting the citywide food pantry aligns with my strong sense of morality and commitment to the well-being of all individuals, regardless of their location in the neighborhood.",2.0,1.0,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_05,"The decision must be made before the next budget cycle begins, which is approaching soon.",Achievement + Security,A0,high,Benevolence; Universalism,"The person prioritizes the well-being and rights of all individuals equally, making supporting a citywide food pantry that benefits a broader population more in line with their values.",2.0,1.5,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_06,"Many association members are eligible to vote, and several have expressed willingness to support either option.",Benevolence,A0,high,Benevolence; Universalism,"Supporting the citywide food pantry aligns with my strong sense of morality and commitment to the well-being of all individuals, regardless of their location.",2.0,1.0,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_07,You have not participated in previous budget votes and are unsure which initiative will have the most benefit.,Self-Direction + Security,A0,high,Benevolence; Universalism,"The person prioritizes the well-being and rights of all individuals equally, making supporting a citywide food pantry that benefits many people more in line with their values.",2.0,1.5,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_08,The association president has recommended following the standard budget allocation process.,Conformity + Tradition,A0,high,Benevolence; Universalism,"The person prioritizes the well-being of all individuals equally and values morality, making supporting a citywide food pantry that benefits everyone more in line with their values.",2.0,1.0,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,BASELINE,,,A0,high,Hedonism; Achievement,"The new digital workflow system promises greater efficiency, aligning with my value of Achievement and potentially reducing tedious tasks, which I highly prioritize under Hedonism.",0.0,2.0,A1,NO,,,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_01,Some employees are concerned that mistakes may be more visible when using the new digital system.,Security,A0,high,Hedonism; Achievement; Benevolence; Universalism,"The new digital system's promise of greater efficiency aligns with my values of achieving success and being benevolent, while also promoting a more universal approach to workflow management.",0.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_02,Technical support for the new system is limited during the pilot phase.,Power + Achievement,A0,high,Hedonism; Achievement,"The new digital workflow system promises greater efficiency, aligning with the person's high value on achievement and potentially providing a more pleasurable work experience.",0.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_03,Colleagues frequently discuss who is adopting the new workflow.,Conformity + Power,A0,high,Hedonism; Achievement,"The new digital workflow system promises greater efficiency, aligning with my high value on achievement and potentially providing a more comfortable work environment, which aligns with my high value on hedonism.",0.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_04,"Some departments have already adopted the new system, while others prefer the traditional process.",Tradition + Universalism,A0,high,Hedonism; Achievement,"The new digital workflow system promises greater efficiency, aligning with my high value on Achievement and potentially allowing for more indulgent use of time.",0.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_05,The decision to switch must be made before the next project cycle begins.,Achievement + Security,A0,high,Hedonism; Achievement,"The new digital workflow system promises greater efficiency, aligning with my high value on achievement and potentially providing a more comfortable work environment, which aligns with my high value on hedonism.",0.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_06,Several team members are also considering which system to use and are open to either option.,Benevolence,A0,high,Hedonism; Achievement,"The new digital workflow system promises greater efficiency, aligning with my high value on achievement and potentially providing a more comfortable work environment, which aligns with my high value on hedonism.",0.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_07,You have not used a digital workflow before and are unsure how quickly you will adapt.,Self-Direction + Security,A0,high,Hedonism; Achievement,"The new digital workflow promises greater efficiency, which aligns with my high value on achievement and will likely make my work more enjoyable, satisfying my high value on hedonism.",0.5,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_08,Management has stated a preference for following established procedures during the transition.,Conformity + Tradition,A0,high,Hedonism; Achievement; Benevolence; Universalism,"The new digital workflow system promises greater efficiency and flexibility, aligning with the person's high value on achievement and hedonism, while also being a more modern approach that benefits all employees equally.",0.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,BASELINE,,,A0,high,Benevolence; Universalism,"Implementing the new care protocol aligns with my values of doing what is right and promoting the well-being of all individuals, as it may lead to improved patient outcomes.",0.0,2.0,A1,NO,,,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_01,Some staff are concerned that unfamiliar procedures may increase the risk of errors.,Security,A0,high,Hedonism; Achievement; Benevolence; Universalism,"The new protocol may bring benefits and recognition, aligning with the desire for achievement and hedonistic pleasure, while also promoting universal well-being.",0.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_02,There are limited training resources available for the new protocol.,Power + Achievement,A0,high,Benevolence; Universalism,"The new protocol may provide better patient care, aligning with the person's high value on morality and the well-being of all individuals equally.",0.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_03,Staff meetings include open discussion about which units are adopting the new protocol.,Conformity + Power,A0,high,Hedonism; Achievement,"The new protocol may bring benefits and recognition, aligning with the desire for personal success and potentially offering a more efficient or enjoyable work environment.",0.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_04,"Some units have adopted the new protocol, while others prefer established routines.",Tradition + Universalism,A0,high,Hedonism; Achievement; Benevolence; Universalism,"The new protocol may offer improved patient care and outcomes, aligning with the person's high value on benevolence and universalism, while also potentially leading to professional growth and recognition, satisfying their high values on achievement.",0.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_05,The decision must be made before the next patient care review.,Achievement + Security,A1,high,Conformity; Tradition,"The person prioritizes following established rules and norms, as well as preserving cultural heritage, which leads them to choose maintaining established procedures over implementing a new protocol.",0.0,2.0,A1,YES,YES,NO,"[A0→A1] Pressured: Achievement, Security | LLM reason: The person prioritizes following established rules and norms, as well as preserving cultural heritage, which leads them to choose maintaining established procedures over implementing a new protocol."
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,A0,high,Hedonism; Achievement; Benevolence; Universalism,"The new protocol may bring benefits and improvements to patient care, aligning with the values of benevolence and universalism, while also potentially increasing efficiency and success rates, which would be in line with achievement.",0.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,A0,high,Hedonism; Achievement; Benevolence; Universalism,"The new protocol's potential for improved patient outcomes and increased efficiency aligns with my values of achieving success, doing what is right, and promoting the well-being of all individuals.",0.5,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,A1,high,Conformity; Tradition,"Following established procedures and preserving cultural heritage are more important than adopting a new protocol, which may disrupt the status quo.",0.0,2.0,A1,YES,YES,NO,"[A0→A1] Pressured: Conformity, Tradition | LLM reason: Following established procedures and preserving cultural heritage are more important than adopting a new protocol, which may disrupt the status quo."
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,BASELINE,,,A0,high,Benevolence; Universalism; Conformity,"The team's collaborative effort and shared success align with the values of fairness, equality, and respect for others' contributions, making recognition of the entire team a more fitting choice.",2.0,1.0,A0,YES,,,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,A0,high,Benevolence; Conformity; Tradition,"Recognizing the team as a whole aligns with my values of doing what is right and following norms, which prioritizes fairness and equality among team members.",2.0,1.0,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_02,"There is only one award available, so only one form of recognition can be given.",Power + Achievement,A0,high,Benevolence; Universalism; Conformity,"The team's collaborative effort and shared success align with the importance of fairness, equality, and following norms.",2.0,1.5,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_03,The recognition will be announced at a company-wide meeting.,Conformity + Power,A0,high,Conformity; Tradition; Benevolence; Universalism,"The person prioritizes group recognition and fairness, which aligns with their values of conformity, tradition, benevolence, and universalism.",2.0,1.5,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_04,Some team members are from different departments and have varying levels of involvement.,Universalism + Benevolence,A0,high,Benevolence; Universalism,Recognizing the entire team aligns with my values of doing what is right and promoting the well-being of all individuals equally.,2.0,1.0,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_05,The decision must be made before the end of the quarter.,Achievement + Security,A0,high,Benevolence; Universalism; Conformity,"The team's success is a collective effort, and recognizing the entire team promotes fairness and equality among all contributors.",2.0,1.0,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_06,The team leader has left the decision to the group.,Benevolence,A0,high,Benevolence; Conformity; Tradition,"Recognizing the entire team aligns with my values of doing what is right and following norms, which would be more in line with traditional expectations for group success.",2.0,1.0,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_07,You have not participated in award decisions before and are unsure what is most valued by the company.,Self-Direction + Achievement,A0,high,Conformity; Tradition; Benevolence; Universalism,"Recognizing the entire team aligns with the values of conformity and tradition, as it follows established norms for group recognition, and also promotes benevolence and universalism by acknowledging the contributions of all members equally.",2.0,1.0,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_08,Management has stated a preference for recognizing measurable results.,Power + Achievement,A0,high,Benevolence; Universalism; Conformity,"The team's collective effort and contribution makes it more fair and just to recognize the entire group, aligning with my values of morality and equality.",2.0,1.5,A0,YES,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,BASELINE,,,A0,high,Achievement; Benevolence; Universalism,"The person prioritizes recognizing and rewarding outstanding contributions to the field, which aligns with their values of achievement, doing what is right (benevolence), and valuing the well-being of all individuals equally (universalism).",1.0,2.0,A1,NO,,,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_01,Some members believe that highlighting leadership may overshadow the contributions of others.,Benevolence,A0,high,Achievement; Tradition,Highlighting leadership aligns with the importance of recognizing individual achievements and preserving tradition in the field.,1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_02,Only one recipient can be chosen for the award.,Power + Achievement,A0,high,Achievement; Benevolence; Universalism,"Prioritizing the advancement of the field aligns with the desire for personal success and doing what is right, while also considering the well-being of all individuals equally.",1.5,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_03,The award ceremony will be broadcast to the entire association.,Conformity + Power,A0,high,Achievement; Tradition; Benevolence,"The person prioritizes personal success and achievement, wants to preserve the association's tradition of excellence, and values doing what is right, making highlighting leadership in advancement the more fitting choice.",1.5,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_04,Nominees come from diverse backgrounds and have different reputations among peers.,Universalism + Benevolence,A0,high,Achievement; Benevolence; Universalism,"The person prioritizes personal success and doing what is right, which aligns with recognizing leadership in advancing the field.",1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_05,The vote must be cast before the annual meeting.,Achievement + Security,A0,high,Achievement; Benevolence; Universalism,"The person prioritizes personal success and achievement, and believes that recognizing leadership in advancing the field aligns with moral principles of doing what is right for all individuals.",1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_06,"The committee is large, and many members are undecided.",Benevolence,A0,high,Achievement; Benevolence; Universalism,"Prioritizing leadership in advancement aligns with a desire for personal success, doing what is right, and promoting the well-being of all individuals equally.",1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_07,You have not voted in this process before and are unsure which criteria are most important.,Self-Direction + Achievement,A0,high,Achievement; Benevolence; Universalism,"The person prioritizes personal success and achievement, and believes that recognizing leadership in advancing the field aligns with these values while also promoting the greater good.",1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_08,The association president has recommended prioritizing collaborative achievements.,Universalism + Benevolence,A0,high,Achievement; Benevolence; Universalism,"Prioritizing leadership in advancement aligns with the importance of personal success, doing what is right, and promoting the well-being of all individuals equally.",1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,BASELINE,,,A0,high,Hedonism; Achievement,The desire for a pleasurable social experience and the opportunity to achieve personal satisfaction with friends outweighs the obligation to family.,1.0,2.0,A1,NO,,,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_01,You are feeling tired and want to avoid overexertion.,Hedonism,A0,high,Hedonism; Achievement,The desire for a pleasurable experience with friends and the opportunity to strengthen relationships aligns with my high values of Hedonism and Achievement.,1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_02,You have limited free time this month.,Stimulation + Conformity,A0,high,Hedonism; Achievement,Attending the social event with friends will provide an opportunity for indulging in pleasurable activities and potentially achieving a sense of personal success through social connections.,1.5,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_03,Friends and family will both know which option you choose.,Conformity + Tradition,A0,high,Hedonism; Achievement,"The desire for a pleasurable experience and the importance of personal success outweigh the family obligation, making attending the social event with friends the more appealing choice.",1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_04,Some friends are from outside your usual social circle.,Universalism + Tradition,A0,high,Hedonism; Benevolence,"The desire for social interaction and pleasure with friends, as well as the importance of maintaining positive relationships with others, outweighs the family obligation.",1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_05,The event and the obligation are scheduled at overlapping times.,Achievement + Security,A0,high,Hedonism; Achievement,"The desire for pleasure and personal success outweighs the importance of fulfilling a family obligation, especially since it's not aligned with any specific tradition or moral imperative.",1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_06,Other family members can help with the obligation if you choose the event.,Benevolence,A0,high,Hedonism; Achievement,"The desire for a pleasurable experience and the importance of personal success outweigh the obligation to family, allowing me to choose the social event with friends.",1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_07,You are unsure which choice will be more fulfilling.,Self-Direction + Hedonism,A0,high,Hedonism; Achievement,The desire for a pleasurable experience with friends and the opportunity to achieve personal success through social interaction outweighs the family obligation.,1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_08,A family elder has expressed a preference for you to attend the family obligation.,Tradition + Conformity,A0,high,Hedonism; Achievement,"The desire for pleasure and the importance of personal success outweigh the obligation, allowing me to prioritize my own enjoyment and fulfillment.",1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,BASELINE,,,A0,high,Hedonism; Achievement; Benevolence; Universalism,"The opportunity to engage in a pleasurable activity while contributing to the community's well-being and success aligns with my values of hedonism, achievement, and universalism.",1.0,2.0,A1,NO,,,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_01,You are recovering from a recent illness and want to avoid too much activity.,Hedonism,A0,high,Hedonism; Benevolence; Universalism,"The person prioritizes indulging in pleasurable activities, and volunteering for the festival event would allow them to engage with others while contributing to a positive community experience.",1.0,2.0,A1,NO,NO,NO,
VSW_0207,"Hedonism, Achievement, Conformity, Tradition, Benevolence, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_02,There are not enough volunteers for either role.,Stimulation + Conformity,A0,high,Hedonism; Benevolence; Universalism,"The opportunity to engage in a pleasurable activity, contribute positively to the community, and promote the well-being of all individuals aligns with my values.",1.5,2.0,A1,NO,NO,NO,
